#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   9.01  0.41  0.79627 -0.653 3.671  4.620  8.60  0.100 0.70 14.762 18.343 16.006 14.979 14.625 14.416  0.796 
 1   9.01  0.43  0.88696 -0.428 3.702  4.569 10.70  0.124 0.89 16.040 19.152 17.010 16.114 15.859 15.726  0.887 
 1   9.03 -0.33  0.87740 -0.283 3.743  4.583  6.60  0.065 0.00 12.078 13.939 12.590 12.045 11.893 11.837  0.877 
 1   9.03 -0.17  0.95777 -0.164 3.751  4.532 11.10  0.122 0.00 16.279 18.185 16.823 16.279 16.130 16.075  0.958 
 1   9.03 -0.17  0.81625 -0.503 3.706  4.623 11.20  0.106 0.00 17.228 19.771 18.005 17.270 17.051 16.941  0.816 
 1   9.03 -0.11  1.76431  1.179 3.874  3.947 11.90  0.114 0.00 13.722 14.989 13.847 13.767 13.825 13.907  1.764 
 1   9.03 -0.09  1.48397  0.801 3.858  4.185 14.10  0.137 0.00 16.869 18.169 17.076 16.922 16.941 17.004  1.484 
 1   9.03  0.01  0.44550 -1.518 3.585  4.890  8.30  0.088 0.00 16.865 21.438 18.919 17.597 16.876 16.438  0.446 
 1   9.03  0.01  1.40856  0.656 3.833  4.207 10.40  0.122 0.98 12.835 14.182 13.088 12.841 12.818 12.857  1.409 
 1   9.03  0.03  1.41411  0.659 3.832  4.203  8.50  0.084 0.80 11.328 12.680 11.567 11.293 11.260 11.293  1.414 
 1   9.03  0.09  1.79292  1.139 3.853  3.913 10.10  0.117 0.00 12.023 13.341 12.187 12.029 12.053 12.117  1.793 
 1   9.03  0.17  0.46411 -1.488 3.583  4.870  7.90  0.087 0.99 15.650 20.292 17.791 16.495 15.698 15.223  0.464 
 1   9.03  0.17  1.12634  0.116 3.771  4.406 11.10  0.137 0.89 15.110 17.050 15.632 15.094 14.961 14.920  1.126 
 1   9.03  0.19  1.29224  0.424 3.802  4.278 10.00  0.120 0.00 13.711 15.243 14.044 13.676 13.609 13.621  1.292 
 1   9.03  0.25  0.71456 -0.864 3.644  4.678  5.50  0.031 0.00 12.431 16.145 13.746 12.647 12.274 12.059  0.715 
