#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   9.11  0.17  0.13622 -2.721 3.479  5.157  8.60  0.068 0.00 20.173 27.317 23.840 22.215 20.686 19.803  0.136 
 1   9.11  0.19  1.70580  1.021 3.829  3.911  7.60  0.067 0.84  9.426 10.762  9.605  9.355  9.341  9.389  1.706 
 1   9.13 -0.23  0.13380 -2.697 3.495  5.187  7.80  0.064 0.00 19.314 26.245 22.679 21.027 19.682 18.924  0.134 
 1   9.13 -0.21  0.33761 -1.766 3.579  4.994  8.20  0.061 0.00 17.386 21.997 19.414 18.047 17.359 16.942  0.338 
 1   9.13 -0.21  0.34732 -1.742 3.581  4.988  9.30  0.055 0.00 18.424 22.994 20.426 19.067 18.390 17.980  0.347 
 1   9.13 -0.05  0.51181 -1.345 3.602  4.845  9.00  0.072 0.00 17.132 21.355 18.908 17.626 17.072 16.731  0.512 
 1   9.13  0.11  0.24273 -2.088 3.544  5.033  7.30  0.057 0.82 16.717 22.207 19.310 17.872 16.871 16.280  0.243 
 1   9.13  0.19  0.29280 -1.941 3.550  4.993  9.10  0.062 0.00 18.724 24.022 21.182 19.770 18.838 18.288  0.293 
 1   9.13  0.23  0.96805 -0.228 3.729  4.515  8.40  0.061 0.00 13.741 16.030 14.337 13.678 13.511 13.446  0.968 
 1   9.13  0.27  0.69870 -0.903 3.639  4.687  8.10  0.058 0.00 15.128 18.971 16.537 15.405 15.003 14.767  0.699 
 1   9.13  0.35  0.20539 -2.236 3.532  5.059  6.60  0.057 0.88 16.379 22.184 19.197 17.722 16.606 15.949  0.205 
 1   9.15 -0.33  0.24268 -2.019 3.569  5.064  6.50  0.056 0.00 16.317 21.189 18.451 17.026 16.307 15.876  0.243 
 1   9.15 -0.17  0.23101 -2.090 3.557  5.065  8.10  0.062 0.98 17.368 22.574 19.712 18.274 17.432 16.934  0.231 
 1   9.15 -0.11  1.27437  0.502 3.824  4.284  8.00  0.069 0.00 11.515 12.775 11.730 11.483 11.457 11.497  1.274 
 1   9.15 -0.05  0.49634 -1.384 3.598  4.857  6.90  0.046 0.78 14.668 19.026 16.550 15.251 14.620 14.234  0.496 
 1   9.15 -0.05  0.17574 -2.396 3.522  5.113  9.60  0.061 0.00 20.359 26.286 23.223 21.719 20.593 19.933  0.176 
 1   9.15 -0.01  0.14273 -2.644 3.493  5.152  7.70  0.061 0.73 18.687 25.677 22.268 20.661 19.179 18.313  0.143 
 1   9.15  0.01  0.16067 -2.508 3.507  5.125  8.50  0.055 0.00 19.540 25.824 22.668 21.131 19.866 19.126  0.161 
 1   9.15  0.03  1.15935  0.236 3.789  4.367  7.60  0.057 0.00 11.780 13.263 12.089 11.704 11.628 11.633  1.159 
 1   9.15  0.07  0.17458 -2.419 3.516  5.107  8.80  0.067 0.00 19.616 25.684 22.605 21.094 19.899 19.199  0.175 
 1   9.15  0.13  0.43628 -1.551 3.579  4.890  9.00  0.057 0.95 16.960 21.644 19.127 17.822 16.996 16.507  0.436 
 1   9.15  0.19  0.22005 -2.181 3.535  5.048  8.60  0.061 0.00 18.823 24.422 21.496 20.046 19.004 18.390  0.220 
 1   9.15  0.35  0.17473 -2.432 3.510  5.098  8.20  0.061 0.00 19.050 25.242 22.126 20.601 19.361 18.635  0.175 
 1   9.17 -0.29  0.70489 -0.759 3.672  4.678  9.20  0.070 0.00 15.868 18.896 16.872 15.980 15.696 15.539  0.705 
 1   9.17 -0.11  0.44726 -1.493 3.591  4.893  9.10  0.060 0.00 17.602 21.980 19.496 18.185 17.556 17.174  0.447 
 1   9.17  0.03  0.57177 -1.205 3.612  4.794  8.80  0.055 0.00 16.581 20.688 18.247 17.011 16.502 16.193  0.572 
 1   9.17  0.05  0.55326 -1.253 3.607  4.807  9.50  0.062 0.00 17.403 21.588 19.139 17.885 17.341 17.008  0.553 
 1   9.17  0.09  0.92515 -0.301 3.724  4.547 12.80  0.067 0.97 17.647 20.018 18.299 17.614 17.429 17.349  0.925 
 1   9.17  0.13  0.15959 -2.530 3.500  5.118  6.90  0.054 0.00 17.994 24.427 21.225 19.671 18.355 17.587  0.160 
 1   9.17  0.25  0.29255 -1.943 3.550  4.992  7.10  0.062 0.00 16.727 22.033 19.191 17.777 16.843 16.292  0.293 
 1   9.19 -0.15  0.26552 -1.975 3.563  5.035  6.30  0.042 0.00 16.007 20.993 18.240 16.837 16.035 15.558  0.266 
 1   9.19  0.01  0.75525 -0.717 3.668  4.650  8.60  0.058 0.88 14.670 18.049 15.836 14.833 14.509 14.324  0.755 
 1   9.19  0.01  0.18519 -2.338 3.527  5.098  8.80  0.057 0.00 19.415 25.186 22.201 20.728 19.628 18.982  0.185 
 1   9.19  0.01  0.26003 -2.016 3.553  5.026 10.00  0.051 0.00 19.809 25.032 22.219 20.815 19.904 19.366  0.260 
 1   9.19  0.01  0.43638 -1.538 3.583  4.895 12.50  0.070 0.74 20.670 25.362 22.797 21.461 20.694 20.230  0.436 
 1   9.19  0.13  0.24826 -2.069 3.544  5.025  8.10  0.061 0.00 18.044 23.462 20.587 19.159 18.184 17.609  0.248 
 1   9.21 -0.47  0.41090 -1.510 3.607  4.935  7.50  0.069 0.00 16.045 20.048 17.686 16.423 15.934 15.642  0.411 
 1   9.21 -0.29  0.17201 -2.388 3.531  5.131  8.00  0.064 0.00 18.739 24.616 21.442 19.895 18.901 18.323  0.172 
 1   9.21 -0.21  0.22610 -2.101 3.558  5.072  7.50  0.055 0.00 17.523 22.681 19.828 18.389 17.571 17.086  0.226 
 1   9.21  0.09  0.23344 -2.119 3.543  5.043  8.70  0.057 0.00 18.767 24.205 21.322 19.891 18.909 18.330  0.233 
 1   9.21  0.11  0.16318 -2.502 3.504  5.116  7.20  0.052 0.87 17.661 24.185 20.950 19.390 18.044 17.258  0.163 
 1   9.21  0.13  0.56143 -1.242 3.606  4.799  8.30  0.061 0.00 16.174 20.392 17.938 16.691 16.124 15.778  0.561 
 1   9.21  0.29  0.33559 -1.822 3.558  4.965  8.10  0.062 0.00 17.425 22.533 19.803 18.432 17.521 16.985  0.336 
 1   9.21  0.29  0.74369 -0.783 3.654  4.655  8.60  0.064 0.00 15.329 18.946 16.573 15.509 15.169 14.976  0.744 
 1   9.21  0.35  0.14033 -2.688 3.482  5.146  8.60  0.064 0.82 19.575 26.868 23.341 21.708 20.128 19.214  0.140 
 1   9.23 -0.43  0.09899 -3.060 3.463  5.290  7.90  0.059 0.93 19.732 28.728 24.090 22.248 20.371 19.410  0.099 
 1   9.23 -0.15  0.51188 -1.322 3.607  4.844  8.30  0.062 0.83 15.855 20.062 17.620 16.341 15.784 15.445  0.512 
 1   9.23 -0.09  0.69712 -0.844 3.655  4.689 10.10  0.064 0.84 16.534 20.107 17.834 16.764 16.399 16.185  0.697 
 1   9.23 -0.07  0.28067 -1.943 3.561  5.020  9.90  0.058 0.00 19.528 24.568 21.820 20.423 19.584 19.084  0.281 
 1   9.23 -0.03  0.36800 -1.713 3.574  4.958  7.70  0.066 0.00 16.753 21.496 18.909 17.558 16.774 16.301  0.368 
 1   9.23 -0.01  0.38417 -1.671 3.575  4.940  6.80  0.047 0.00 15.748 20.431 17.875 16.539 15.756 15.284  0.384 
 1   9.23  0.05  0.54724 -1.268 3.605  4.811  8.20  0.059 0.00 16.139 20.336 17.886 16.629 16.077 15.740  0.547 
 1   9.23  0.17  0.18684 -2.344 3.521  5.084  9.40  0.065 0.00 20.030 25.944 22.921 21.431 20.281 19.605  0.187 
 1   9.23  0.19  0.20308 -2.243 3.532  5.061  7.20  0.052 0.00 17.577 23.234 20.290 18.833 17.767 17.140  0.203 
 1   9.23  0.21  1.91427  0.469 4.756  7.756  9.40  0.057 0.00 12.998 16.813 17.281 17.790 18.159 18.500  0.656 
 1   9.23  0.27  0.21829 -2.188 3.534  5.049  8.60  0.066 0.00 18.840 24.460 21.529 20.076 19.027 18.410  0.218 
 1   9.23  0.35  0.41051 -1.618 3.572  4.902 10.20  0.068 0.88 18.412 23.312 20.734 19.423 18.506 17.972  0.411 
 1   9.25 -0.47  0.52894 -1.202 3.631  4.832  9.80  0.071 0.00 17.574 21.254 18.987 17.854 17.451 17.215  0.529 
 1   9.25 -0.11  0.40722 -1.590 3.584  4.921  6.60  0.042 0.00 15.346 19.840 17.319 15.992 15.309 14.897  0.407 
 1   9.25 -0.11  0.30168 -1.874 3.567  5.007  8.10  0.078 0.84 16.963 21.971 19.235 17.832 17.017 16.529  0.302 
 1   9.25 -0.07  0.48325 -1.411 3.597  4.866  6.50  0.042 0.81 14.297 18.665 16.185 14.882 14.246 13.859  0.483 
 1   9.25 -0.07  1.52252  0.905 3.828  3.975  9.60  0.065 0.00 12.107 13.383 12.289 12.065 12.052 12.097  1.523 
 1   9.25  0.01  0.58582 -1.165 3.616  4.782  6.40  0.049 0.00 14.083 18.123 15.691 14.471 13.990 13.699  0.586 
 1   9.25  0.05  1.76289  1.691 3.678  2.649  5.20  0.042 0.90  5.560  8.149  6.333  5.586  5.365  5.249  1.763 
 1   9.25  0.07  1.68017  1.047 3.791  3.726  9.50  0.058 0.00 11.652 13.170 11.934 11.568 11.499 11.508  1.680 
 1   9.25  0.13  0.46172 -1.488 3.584  4.873  8.80  0.060 0.00 17.291 21.858 19.365 18.073 17.308 16.852  0.462 
 1   9.25  0.19  0.55686 -1.259 3.603  4.800  9.20  0.059 0.87 16.570 20.938 18.475 17.218 16.557 16.156  0.557 
 1   9.25  0.25  0.42599 -1.579 3.575  4.891  9.10  0.060 0.81 17.297 22.149 19.580 18.266 17.373 16.850  0.426 
 1   9.25  0.27  0.23184 -2.138 3.537  5.036  9.20  0.070 0.00 19.316 24.885 21.970 20.523 19.494 18.887  0.232 
 1   9.27 -0.47  0.31952 -1.753 3.594  5.017  7.20  0.057 0.00 16.352 20.574 18.124 16.796 16.251 15.924  0.320 
 1   9.27 -0.23  0.26406 -1.965 3.567  5.040  8.30  0.058 0.00 17.982 22.886 20.158 18.748 17.993 17.540  0.264 
 1   9.27 -0.21  0.27053 -1.949 3.567  5.035  8.00  0.056 0.00 17.642 22.538 19.819 18.414 17.654 17.198  0.271 
 1   9.27 -0.19  1.47819  0.901 3.837  4.002 10.40  0.069 0.00 12.918 14.162 13.089 12.899 12.897 12.950  1.478 
 1   9.27 -0.13  1.04765  0.048 3.774  4.453  9.70  0.066 0.00 14.350 15.916 14.727 14.294 14.191 14.176  1.048 
 1   9.27 -0.05  0.16153 -2.494 3.510  5.127  8.80  0.072 0.00 19.806 26.069 22.891 21.345 20.116 19.398  0.162 
 1   9.27 -0.03  0.38760 -1.657 3.577  4.937 10.00  0.060 0.00 18.914 23.586 21.029 19.689 18.922 18.460  0.388 
 1   9.27  0.03  0.23470 -2.106 3.546  5.046  9.20  0.072 0.91 18.581 24.022 21.136 19.701 18.726 18.151  0.235 
 1   9.27  0.03  0.45985 -1.484 3.587  4.879 10.50  0.060 0.89 18.370 22.936 20.422 19.109 18.372 17.926  0.460 
 1   9.27  0.07  0.29954 -1.903 3.557  4.992  8.30  0.068 0.00 17.828 22.963 20.203 18.812 17.919 17.390  0.300 
 1   9.27  0.21  0.34392 -1.799 3.560  4.959  8.10  0.051 0.00 17.366 22.417 19.708 18.344 17.447 16.919  0.344 
 1   9.27  0.33  0.11341 -2.922 3.459  5.199  7.50  0.062 0.80 19.151 27.418 23.498 21.796 19.943 18.863  0.113 
 1   9.29 -0.37  0.94829 -0.063 3.774  4.521  8.30  0.069 0.00 13.228 14.727 13.615 13.195 13.088 13.068  0.948 
 1   9.29 -0.21  0.55581 -1.189 3.621  4.803  9.90  0.075 0.00 17.642 21.571 19.191 17.991 17.544 17.276  0.556 
 1   9.29 -0.17  3.10929 -3.154 3.960  8.254  7.40  0.055 0.00 20.056 21.139 20.149 20.289 20.463 20.637  0.750 
 1   9.29 -0.15  0.49568 -1.363 3.604  4.857  6.80  0.057 0.00 14.978 19.117 16.696 15.425 14.894 14.571  0.496 
 1   9.29 -0.15  0.23348 -2.083 3.556  5.060  9.90  0.069 0.00 19.877 25.086 22.232 20.797 19.949 19.446  0.233 
 1   9.29 -0.05  0.43352 -1.536 3.586  4.900  9.40  0.049 0.82 17.489 22.061 19.524 18.195 17.474 17.039  0.434 
 1   9.29 -0.05  0.21860 -2.156 3.547  5.068  9.90  0.056 0.00 20.059 25.440 22.544 21.108 20.173 19.623  0.219 
 1   9.29 -0.03  0.34095 -1.787 3.569  4.981  7.10  0.047 0.00 16.336 21.148 18.517 17.158 16.359 15.879  0.341 
 1   9.29 -0.03  0.74690 -0.722 3.669  4.657  8.20  0.053 0.00 14.775 17.937 15.809 14.877 14.590 14.434  0.747 
 1   9.29 -0.01  0.39241 -1.647 3.576  4.930  6.80  0.053 0.00 15.688 20.358 17.807 16.473 15.697 15.229  0.392 
